word,label
wrjte,0
stlone,0
winter,0
pec,0
ceould,0
gprape,0
clfud,0
ould,0
happt,0
lean,0
jorest,0
valbley,0
banana,0
lear,0
tad,0
tirdd,0
hree,0
nfirst,0
pe,0
tere,0
hich,0
foest,0
foqrest,0
tone,0
oranges,0
tink,0
coulsd,0
valbley,0
lbout,0
wojld,0
rivr,0
bwnana,0
blow,0
yberry,0
quicxk,0
larn,0
oher,0
pmone,0
wter,0
vallsy,0
bery,0
ther,0
deset,0
smal,0
larg,0
ljight,0
reat,0
tuere,0
pappr,0
cleai,0
agry,0
write,0
smrt,0
tably,0
pple,0
tmountain,0
bery,0
moune,0
mlon,0
happz,0
fmnny,0
bnana,0
woere,0
elery,0
wrjte,0
whereh,0
smll,0
lean,0
gape,0
ight,0
thznk,0
pbelow,0
riyght,0
quixck,0
plano,0
rivr,0
thesef,0
funy,0
thir,0
hwappy,0
thre,0
learw,0
rier,0
sumer,0
rive,0
theqre,0
vazlley,0
chabir,0
summerp,0
worlbd,0
greatz,0
ogean,0
oceon,0
culd,0
vakley,0
mouee,0
hese,0
chairk,0
branana,0
theyr,0
theyr,0
look,0
aoter,0
therb,0
belkow,0
thre,0
ismall,0
qjick,0
soubd,0
botk,0
bhelow,0
bpok,0
banada,0
lrge,0
tred,0
evry,0
cair,0
tred,0
stiudy,0
omher,0
tble,0
leatrn,0
happky,0
foret,0
pyant,0
coud,0
clqean,0
nirst,0
glassu,0
youg,0
ytudy,0
grcape,0
brcave,0
griver,0
valey,0
dpring,0
fthere,0
melos,0
belo,0
leqarn,0
agaein,0
foprest,0
thik,0
thling,0
wherc,0
smaal,0
wqich,0
quhick,0
futnny,0
spooi,0
ucloud,0
jinter,0
desrt,0
othler,0
houvse,0
mounftain,0
abbout,0
evesry,0
chatr,0
hppy,0
cound,0
tdired,0
irst,0
bananam,0
range,0
wbrld,0
first,0
pone,0
tarble,0
sphone,0
rsmart,0
here,0
pace,0
ornge,0
oclan,0
vallaey,0
wintemr,0
sprning,0
watr,0
cloid,0
woere,0
cean,0
deert,0
ight,0
thingb,0
msuse,0
snound,0
thee,0
rixer,0
phong,0
smal,0
phote,0
styudy,0
agaih,0
tone,0
rape,0
bsanana,0
sgain,0
theiru,0
wrifte,0
xpple,0
grvape,0
tsree,0
poinkt,0
aftel,0
agkin,0
spooy,0
vallgey,0
forhest,0
sprfng,0
pace,0
orld,0
wintr,0
bzlow,0
agin,0
gjrape,0
wnter,0
biok,0
wdere,0
baana,0
banaua,0
thik,0
stuody,0
stud,0
xater,0
smartt,0
pont,0
wzite,0
righh,0
ornge,0
pmall,0
hapy,0
jtired,0
srpring,0
stcne,0
uick,0
ook,0
lass,0
abut,0
pkace,0
neer,0
ting,0
stoe,0
glss,0
stuy,0
very,0
ater,0
grat,0
peno,0
fcorest,0
liaht,0
vallgey,0
stoe,0
tsere,0
cold,0
thik,0
motse,0
worlad,0
uunny,0
thik,0
bhone,0
thre,0
taese,0
gouse,0
placw,0
waer,0
houvse,0
rightq,0
iver,0
bofk,0
aftr,0
whic,0
belw,0
ad,0
lear,0
siad,0
woqld,0
tabe,0
deksert,0
tirxed,0
mlon,0
spoos,0
afer,0
soring,0
bezow,0
houe,0
spqon,0
smakl,0
bery,0
sprinxg,0
cair,0
wofld,0
cpoon,0
gberry,0
sadd,0
pone,0
thicng,0
roight,0
hahpy,0
boojk,0
fad,0
futnny,0
stobne,0
appy,0
reat,0
baana,0
rier,0
rigtt,0
ragain,0
xhree,0
wfere,0
lasrge,0
saqd,0
firsb,0
righst,0
spoop,0
tzired,0
boof,0
syoung,0
boob,0
saj,0
bouse,0
youngg,0
clnan,0
youdng,0
summev,0
ouse,0
able,0
hair,0
brav,0
watejr,0
wher,0
clokd,0
glasqs,0
gripe,0
thnink,0
men,0
spriing,0
greazt,0
despert,0
angr,0
worlu,0
maouse,0
plnt,0
fmrest,0
boqk,0
thre,0
againo,0
cougd,0
coudld,0
bananxa,0
anry,0
desert,0
phonse,0
bookc,0
ever,0
tyree,0
tjhere,0
rver,0
grae,0
houe,0
rver,0
angrf,0
lare,0
thinug,0
glazs,0
thingh,0
pone,0
teir,0
tsad,0
grdape,0
ctlean,0
houe,0
spoocn,0
summar,0
pad,0
firs,0
sttne,0
ad,0
afer,0
woulq,0
abut,0
mounvain,0
ocan,0
weite,0
stoqe,0
threef,0
nver,0
greac,0
aaple,0
tfhese,0
wintlr,0
cad,0
gain,0
hlean,0
ayain,0
duick,0
anana,0
sound,0
gass,0
swtudy,0
yorung,0
thint,0
banaa,0
brate,0
zglass,0
thse,0
glas,0
yung,0
wpite,0
woyrld,0
threp,0
oither,0
moude,0
lighct,0
tad,0
stoe,0
spooan,0
apyple,0
char,0
hapapy,0
oranme,0
wpinter,0
abouw,0
muse,0
thin,0
clan,0
cldan,0
biook,0
stjne,0
lxearn,0
stoneb,0
thirnk,0
rver,0
tudy,0
elant,0
here,0
sounv,0
wuich,0
againh,0
meon,0
agin,0
thinj,0
lean,0
fuxny,0
clepn,0
paer,0
whwere,0
thin,0
hguse,0
hone,0
sacd,0
stne,0
hose,0
mrouse,0
argry,0
gheat,0
warter,0
plcce,0
tbanana,0
whicph,0
ttable,0
papeer,0
pxace,0
nevur,0
whee,0
eberry,0
melwn,0
rspring,0
valtey,0
qudck,0
coul,0
spohn,0
muick,0
coud,0
csean,0
cair,0
fiost,0
stonx,0
pn,0
othcer,0
ylight,0
smkall,0
thinw,0
sorund,0
poinp,0
winer,0
therc,0
there,0
deseht,0
pe,0
woulo,0
banna,0
cloyd,0
oint,0
gain,0
mountvain,0
word,0
thir,0
yung,0
valxley,0
ogreat,0
bhich,0
othdr,0
en,0
fiwrst,0
thuere,0
banna,0
placex,0
oceaa,0
deqsert,0
coud,0
whire,0
oragnge,0
belowx,0
coul,0
ythese,0
thinq,0
appple,0
uould,0
elow,0
mous,0
foreskt,0
cleak,0
othink,0
rght,0
aboyut,0
able,0
bvook,0
belpw,0
aqfter,0
wateg,0
houwse,0
placea,0
vvlley,0
blook,0
mcouse,0
elon,0
grat,0
plack,0
nevcer,0
clan,0
sa,0
angrsy,0
placeo,0
here,0
mouzntain,0
oint,0
worgld,0
chwir,0
abouz,0
thebe,0
bok,0
belomw,0
clopud,0
spon,0
osound,0
oceah,0
speoon,0
aain,0
evey,0
quck,0
pint,0
poinq,0
wxnter,0
vallzy,0
pwrite,0
hose,0
thwse,0
banaa,0
never,0
phoge,0
wjuld,0
rigxht,0
valjley,0
youngn,0
whre,0
riget,0
berry,0
fngry,0
soud,0
placoe,0
studyk,0
plnt,0
culd,0
worald,0
vallty,0
coul,0
stne,0
right,0
gljss,0
skund,0
tree,0
irst,0
firsrt,0
anry,0
nepver,0
torld,0
en,0
aboud,0
brve,0
pthink,0
cqean,0
dewsert,0
spoonf,0
thoee,0
agry,0
mountaing,0
soud,0
papeh,0
ther,0
rilver,0
thing,0
mlace,0
pant,0
debsert,0
fihst,0
wate,0
tghese,0
thqere,0
mouseq,0
aafter,0
rglass,0
bery,0
hfter,0
ltarn,0
qfuick,0
deert,0
very,0
mguntain,0
learnr,0
pe,0
tablte,0
fusny,0
appe,0
abot,0
larje,0
smadt,0
cwlean,0
throee,0
rive,0
brabe,0
whre,0
larg,0
cpaper,0
zirst,0
orang,0
wummer,0
grap,0
glasg,0
nevr,0
dmart,0
phon,0
houke,0
pez,0
ad,0
orang,0
wold,0
ould,0
drange,0
ahink,0
xinter,0
smal,0
bmerry,0
hoose,0
summr,0
ting,0
esmart,0
hink,0
wincer,0
righ,0
jwould,0
ummer,0
desyert,0
theicr,0
theee,0
papqer,0
afteu,0
rpring,0
ogain,0
yong,0
threae,0
liht,0
naever,0
apain,0
stedy,0
rthree,0
belw,0
boojk,0
pekn,0
corld,0
othe,0
glas,0
syoung,0
sofnd,0
waser,0
rivxer,0
gass,0
ad,0
agin,0
threb,0
sumfer,0
pant,0
cfuld,0
phvne,0
culd,0
fiost,0
brav,0
clou,0
ttese,0
dhair,0
uick,0
whgch,0
ther,0
housev,0
mousi,0
plac,0
mous,0
bnana,0
otrer,0
phon,0
word,0
thei,0
hing,0
gdape,0
gvrape,0
berrjy,0
berryk,0
sbtone,0
pint,0
bhere,0
applei,0
despert,0
papeo,0
clouh,0
montain,0
neverh,0
cpen,0
ound,0
gflass,0
thyese,0
hink,0
nver,0
thin,0
anugry,0
xreat,0
nhouse,0
thdse,0
houses,0
youngk,0
happy,0
aple,0
oceafn,0
pont,0
poon,0
dlant,0
tbing,0
baana,0
mall,0
mousm,0
glkass,0
yung,0
gfape,0
nevep,0
baana,0
three,0
pein,0
smal,0
lhrge,0
soun,0
hbout,0
learc,0
yong,0
smallj,0
forestm,0
souid,0
unny,0
vfirst,0
milon,0
bery,0
mreat,0
tirrd,0
pn,0
smarot,0
pemn,0
brae,0
tudy,0
grase,0
qlight,0
zhree,0
fsmart,0
largne,0
loud,0
sosnd,0
spoo,0
thignk,0
xvalley,0
graper,0
sa,0
orangf,0
mosuntain,0
smoart,0
bananav,0
tvree,0
desrt,0
funry,0
pawper,0
spoou,0
yook,0
wrld,0
pfper,0
qvuick,0
glss,0
hous,0
cxould,0
shmall,0
rwould,0
plaae,0
glals,0
hree,0
glanss,0
thesl,0
thryee,0
ould,0
rikght,0
shart,0
theke,0
woull,0
mmelon,0
cair,0
cair,0
ther,0
sart,0
jother,0
ocan,0
melown,0
batana,0
eound,0
rave,0
scart,0
paqper,0
spoo,0
placke,0
papek,0
pabout,0
meloun,0
tablge,0
culd,0
orancge,0
thhese,0
rave,0
grvape,0
clepan,0
smajrt,0
tablge,0
otdher,0
lfearn,0
hourse,0
rqght,0
thre,0
mountin,0
pllce,0
jrave,0
glask,0
orainge,0
plafce,0
btudy,0
fowrest,0
oean,0
tkere,0
chir,0
thgee,0
ljight,0
housx,0
bewry,0
ad,0
dgsert,0
berr,0
smal,0
agaiw,0
haypy,0
fxnny,0
tied,0
quik,0
angy,0
houe,0
bananja,0
thes,0
tabde,0
stuvdy,0
aple,0
oceun,0
sasd,0
plan,0
winterw,0
firs,0
baeana,0
poist,0
thingi,0
laprge,0
happd,0
pven,0
orage,0
yorange,0
stoe,0
rape,0
worpd,0
roint,0
tkred,0
stonu,0
tibred,0
plabe,0
wherme,0
forestv,0
ther,0
stdy,0
angrys,0
evry,0
wrhte,0
angryq,0
thang,0
thede,0
pone,0
evely,0
clan,0
whic,0
brnave,0
glatss,0
qloud,0
spoo,0
nbver,0
aple,0
pjaper,0
winbter,0
ummer,0
bight,0
rive,0
hink,0
cean,0
pqint,0
word,0
ccair,0
thee,0
poon,0
othier,0
funy,0
valdley,0
rgver,0
studfy,0
worlo,0
smartl,0
grapv,0
qwhere,0
neve,0
lare,0
clecn,0
desertz,0
rver,0
sbudy,0
bergy,0
bave,0
eafter,0
vally,0
wold,0
grqape,0
ired,0
worlqd,0
applee,0
lage,0
thse,0
applke,0
bok,0
greal,0
ther,0
thesef,0
oean,0
eother,0
brlow,0
fdnny,0
uother,0
zook,0
fkrst,0
rbght,0
abgry,0
foreat,0
aupple,0
mounyain,0
hhouse,0
grat,0
vllley,0
ad,0
yevery,0
glaxss,0
afer,0
pef,0
xhair,0
stdy,0
those,0
ostudy,0
fnny,0
valxley,0
boobk,0
thvre,0
quic,0
wbinter,0
cnlean,0
pint,0
smll,0
thnk,0
tablae,0
meon,0
tablte,0
geat,0
mcuntain,0
sfmall,0
ggrape,0
bok,0
lebarn,0
coul,0
thres,0
hguse,0
mountain,0
sprxing,0
tabe,0
hing,0
summr,0
anry,0
cean,0
yiver,0
clea,0
pont,0
phore,0
soud,0
rivyr,0
klace,0
vallgy,0
sone,0
cleaz,0
sund,0
aftr,0
abuut,0
whelre,0
therz,0
agaiin,0
theixr,0
ocen,0
sumer,0
bpoint,0
wrld,0
sart,0
whater,0
ghink,0
chvir,0
tiered,0
upen,0
moontain,0
orangeb,0
wakter,0
greatt,0
bananca,0
phon,0
desrert,0
muse,0
lean,0
glahs,0
unny,0
pape,0
talle,0
tghere,0
pn,0
woul,0
pwrite,0
tied,0
bagnana,0
ywould,0
ater,0
srart,0
psaper,0
bananab,0
blook,0
anain,0
meloh,0
study,0
aftegr,0
theee,0
huse,0
happxy,0
clen,0
quic,0
nheir,0
larte,0
wmter,0
tirzd,0
threea,0
glight,0
thes,0
qunny,0
eery,0
bananka,0
sumer,0
rier,0
xwrite,0
yung,0
riverl,0
tese,0
hlouse,0
sadt,0
waer,0
berdy,0
thesg,0
able,0
qick,0
happpy,0
smaru,0
smzall,0
hink,0
ad,0
prace,0
afteri,0
grsat,0
vahlley,0
yooung,0
wosrld,0
spoou,0
oint,0
oange,0
lelarn,0
vallety,0
sall,0
glaso,0
dirst,0
lxight,0
tese,0
mjlon,0
cglean,0
firt,0
waher,0
watoer,0
ired,0
desmert,0
dsound,0
bnana,0
bravwe,0
springi,0
pawer,0
poiunt,0
uabout,0
vallyy,0
neve,0
waterb,0
lcean,0
sumdmer,0
qick,0
berby,0
grap,0
woulde,0
stqdy,0
winiter,0
triver,0
wight,0
lrge,0
pgaper,0
placi,0
desertm,0
winterg,0
oean,0
thaee,0
vallfey,0
phne,0
timred,0
nkever,0
ocvan,0
rver,0
zquick,0
berky,0
oreat,0
spoo,0
sumer,0
watvr,0
tacble,0
happb,0
agai,0
thee,0
vallegy,0
sa,0
voint,0
thnk,0
ight,0
vallez,0
wintr,0
whee,0
bery,0
here,0
spmoon,0
bout,0
tchere,0
aftee,0
quicyk,0
theiir,0
plyce,0
clloud,0
thcee,0
fnny,0
hair,0
jtable,0
brape,0
glask,0
quicp,0
worlx,0
plaznt,0
lant,0
anain,0
deserxt,0
tese,0
phohne,0
othe,0
mountailn,0
ligh,0
cyean,0
thee,0
abvout,0
tale,0
lare,0
tiredr,0
agry,0
smll,0
watero,0
abojt,0
clud,0
othkr,0
ehese,0
hese,0
lght,0
summel,0
nspoon,0
nver,0
eiver,0
aboqut,0
phlne,0
rive,0
sond,0
valey,0
socund,0
sadj,0
lemrn,0
placte,0
thdese,0
hagpy,0
berru,0
bravep,0
soundw,0
gain,0
elow,0
xelow,0
bananh,0
orld,0
thewse,0
baana,0
wkite,0
funy,0
aad,0
tbink,0
rable,0
aboutx,0
iould,0
write,0
berry,0
fidrst,0
irape,0
lhree,0
aater,0
whre,0
moue,0
wintr,0
pant,0
watr,0
creat,0
banan,0
bnana,0
pring,0
soun,0
sukmmer,0
wher,0
panper,0
plnt,0
cdhair,0
chairj,0
ucean,0
iphone,0
spring,0
fikst,0
yuick,0
ocen,0
righto,0
cloudt,0
wjich,0
spoan,0
ater,0
whicu,0
summere,0
thlng,0
wyter,0
bwok,0
thee,0
pauer,0
melyn,0
mountwin,0
theiir,0
tdhing,0
evexy,0
beaow,0
desrt,0
creat,0
phoneu,0
afunny,0
baiana,0
lant,0
rivr,0
ocran,0
pxen,0
rivekr,0
ywoung,0
qick,0
winer,0
papetr,0
rivefr,0
foredt,0
plagt,0
grapoe,0
soon,0
leahrn,0
plakce,0
yung,0
evry,0
hair,0
wjich,0
studp,0
evey,0
ynever,0
socean,0
earn,0
ad,0
oraknge,0
whqch,0
ocea,0
deset,0
adter,0
rier,0
aple,0
skall,0
thng,0
jhone,0
gain,0
bananva,0
witer,0
nevaer,0
soun,0
ook,0
pabper,0
threq,0
spon,0
whereq,0
sone,0
glars,0
coud,0
coud,0
smal,0
gass,0
ountain,0
berryj,0
lear,0
kthese,0
quichk,0
spgon,0
tablte,0
moue,0
apfter,0
apple,0
quiqk,0
tabe,0
wuld,0
therie,0
largye,0
oceabn,0
summbr,0
hppy,0
culd,0
unny,0
teir,0
valleyo,0
plce,0
glasss,0
fifst,0
funnyt,0
pint,0
happ,0
thnere,0
orange,0
gape,0
lijght,0
houqe,0
peng,0
muntain,0
housex,0
hapy,0
thzree,0
bclow,0
smwall,0
otzher,0
vorest,0
deser,0
learnu,0
lzarge,0
stoneb,0
ocan,0
bolok,0
lalrge,0
neyer,0
sumzer,0
htappy,0
snd,0
youqng,0
xmart,0
phne,0
olace,0
timed,0
ad,0
yqoung,0
smartt,0
phoone,0
appy,0
dsert,0
aain,0
slean,0
dplant,0
very,0
apple,0
nevoer,0
ound,0
agaia,0
elow,0
valey,0
funsny,0
glas,0
lamge,0
mounain,0
papr,0
wate,0
pone,0
aain,0
bave,0
ligt,0
melo,0
sumer,0
hopse,0
orangue,0
oceapn,0
vouse,0
beuow,0
angr,0
jchair,0
poibnt,0
were,0
fnny,0
thryee,0
desertg,0
plce,0
sond,0
penj,0
cdloud,0
greaa,0
mountaijn,0
wold,0
lght,0
grealt,0
oarange,0
orane,0
bananaz,0
grae,0
ophone,0
thyeir,0
char,0
range,0
lhere,0
afte,0
nerry,0
grgat,0
neber,0
phonf,0
aound,0
summerl,0
sgart,0
ghlass,0
phonoe,0
ptint,0
berrr,0
afteq,0
couli,0
piint,0
thre,0
thee,0
defsert,0
dvsert,0
sping,0
smrt,0
tlight,0
belw,0
hagpy,0
haptpy,0
smarat,0
rtheir,0
vwrite,0
rijer,0
mangry,0
arge,0
watr,0
appln,0
ulean,0
wbrite,0
iver,0
piper,0
mthere,0
ligt,0
girape,0
deset,0
thingl,0
desefrt,0
bkave,0
stopne,0
quink,0
bery,0
lear,0
pgen,0
wriwe,0
younr,0
wovld,0
fiqst,0
edery,0
yotng,0
sone,0
neve,0
fpnny,0
thivnk,0
phne,0
smzll,0
ihese,0
happhy,0
ting,0
thtese,0
summr,0
fourest,0
ater,0
oceano,0
grae,0
thes,0
pint,0
mefon,0
were,0
clou,0
abouot,0
crape,0
eapple,0
clud,0
wuick,0
valey,0
mall,0
angay,0
tbable,0
haeppy,0
applae,0
quixk,0
ocea,0
righbt,0
everk,0
qen,0
elon,0
hose,0
elow,0
gthree,0
mrite,0
ligjht,0
plat,0
yovung,0
ysad,0
anrry,0
dhere,0
thin,0
thik,0
grake,0
rivelr,0
gret,0
grase,0
pper,0
grtat,0
inter,0
phne,0
summe,0
orld,0
clea,0
muse,0
largi,0
pspoon,0
largbe,0
sd,0
boo,0
pould,0
lace,0
wrte,0
bbave,0
spoorn,0
clouvd,0
grpe,0
hafpy,0
mountan,0
thqree,0
therse,0
aftgr,0
sutmer,0
berr,0
sas,0
igreat,0
esmart,0
bok,0
clou,0
coud,0
berow,0
stuny,0
papoer,0
greatr,0
etone,0
gould,0
pe,0
firtt,0
thesse,0
mfunny,0
anry,0
sumoer,0
workd,0
bojok,0
afte,0
cair,0
melox,0
othaer,0
ight,0
firsta,0
asngry,0
deert,0
chasir,0
fusnny,0
wich,0
hese,0
thik,0
whre,0
youzng,0
boo,0
ater,0
boof,0
whcch,0
poon,0
quicx,0
winer,0
orangge,0
paer,0
puace,0
wjater,0
summher,0
rigt,0
gass,0
qloud,0
cblean,0
hapapy,0
wfhere,0
aple,0
kould,0
pn,0
wrie,0
afkter,0
ddesert,0
stoine,0
mountai,0
inter,0
whichc,0
hair,0
elow,0
mwountain,0
coulrd,0
melons,0
aftexr,0
tirep,0
daesert,0
phowne,0
plac,0
think,0
dfesert,0
smaal,0
mountai,0
greaut,0
baana,0
vallxy,0
pvant,0
pcone,0
bsmart,0
ihouse,0
coud,0
tere,0
wxrite,0
stdy,0
betrry,0
birave,0
phoe,0
tyere,0
cound,0
aftee,0
pe,0
aboutt,0
ygrape,0
urange,0
sudy,0
soud,0
moue,0
cold,0
wever,0
saund,0
pwhich,0
beow,0
phant,0
lkearn,0
chsair,0
ater,0
loud,0
mountai,0
menon,0
plac,0
smar,0
deser,0
sa,0
angr,0
tsmart,0
inter,0
smal,0
evmery,0
neve,0
evry,0
learnu,0
firwst,0
fnrest,0
gbreat,0
mountaicn,0
xight,0
bout,0
hapjpy,0
ahfter,0
beow,0
sadi,0
woluld,0
ywhere,0
agoain,0
afer,0
suymer,0
lare,0
vally,0
pant,0
lern,0
learnu,0
otner,0
ouse,0
evjery,0
agin,0
mjlon,0
pec,0
frunny,0
wold,0
grzat,0
mous,0
rigsht,0
blow,0
thee,0
twhing,0
spoo,0
firs,0
baana,0
tiheir,0
nevver,0
thig,0
grap,0
tamle,0
waer,0
therje,0
angry,0
wher,0
couldc,0
bok,0
rgiver,0
cean,0
foresto,0
waqer,0
valle,0
brve,0
cleaa,0
neve,0
clour,0
belobw,0
dejert,0
every,0
anana,0
ccean,0
mlon,0
applx,0
berryr,0
ojcean,0
cloudp,0
rightg,0
alley,0
tcble,0
thesef,0
neverv,0
riqght,0
ligt,0
righlt,0
stones,0
smrt,0
youn,0
wold,0
sounmd,0
plahnt,0
gpreat,0
glagss,0
whic,0
ever,0
afqter,0
aple,0
soun,0
xrape,0
ater,0
learng,0
foqest,0
plfnt,0
deserkt,0
tlight,0
pelant,0
timed,0
appleo,0
applq,0
tireda,0
pint,0
hich,0
ocqan,0
mountaivn,0
thinek,0
three,0
nchair,0
anry,0
graxpe,0
aboeut,0
whic,0
studyy,0
ould,0
dsummer,0
wheqe,0
thinkl,0
vally,0
etudy,0
very,0
thqink,0
thjse,0
studky,0
lare,0
bout,0
tcould,0
ever,0
greaet,0
hocuse,0
liht,0
smll,0
oher,0
xfter,0
papert,0
orang,0
smal,0
tayble,0
smsrt,0
loud,0
tkhese,0
watcr,0
bnlow,0
plantc,0
stud,0
wite,0
banaa,0
binter,0
thqee,0
poifnt,0
smalk,0
hose,0
righnt,0
xpen,0
chai,0
mountai,0
clen,0
summjr,0
applx,0
whee,0
angrwy,0
very,0
cleln,0
baana,0
abouat,0
cold,0
pn,0
coul,0
othper,0
sdoon,0
berr,0
tink,0
clod,0
appe,0
pont,0
sounid,0
phonet,0
smallv,0
worlmd,0
oint,0
oceax,0
wter,0
theiw,0
deseat,0
here,0
mocuse,0
whicht,0
spoun,0
sprng,0
youzg,0
thint,0
chould,0
firsst,0
paer,0
plnt,0
angdy,0
gzape,0
orbnge,0
phree,0
quica,0
sgtudy,0
bok,0
thse,0
hppy,0
ocea,0
theiy,0
larkge,0
worldk,0
thereh,0
stoner,0
sumjmer,0
sadu,0
therf,0
tited,0
sart,0
dirst,0
abost,0
lass,0
wold,0
ever,0
weould,0
mountin,0
burave,0
thaee,0
paptr,0
sumer,0
fsad,0
grbat,0
wrie,0
clen,0
belw,0
whpch,0
bvok,0
watea,0
wrte,0
tuble,0
angy,0
uhing,0
smnll,0
papxr,0
nrever,0
thrfe,0
stud,0
agwain,0
orangoe,0
sone,0
firsq,0
leari,0
whpre,0
penk,0
appl,0
wzter,0
tireed,0
pkint,0
glss,0
llight,0
clead,0
halppy,0
ther,0
lrarn,0
happyj,0
orajnge,0
clcoud,0
smal,0
berr,0
nevr,0
melon,0
fiarst,0
cheir,0
appleg,0
ploant,0
grahe,0
tghree,0
afterr,0
thng,0
sounn,0
largex,0
leaarn,0
aboue,0
nevcr,0
whater,0
mountjain,0
alfter,0
whch,0
papser,0
toint,0
deser,0
rifght,0
stbdy,0
thfnk,0
dssert,0
ien,0
afterz,0
woulj,0
spioon,0
trired,0
abut,0
symart,0
belw,0
mounse,0
tweir,0
cleanz,0
whese,0
ocoean,0
pahone,0
lighqt,0
spool,0
thee,0
ouse,0
vallky,0
pepn,0
ould,0
applve,0
tjing,0
abot,0
whih,0
wich,0
threv,0
appe,0
imart,0
smll,0
appme,0
nlass,0
chasr,0
sumamer,0
hich,0
sxound,0
mouue,0
nxver,0
hopuse,0
thipk,0
mall,0
melun,0
qutick,0
ploint,0
melxn,0
smaql,0
tehing,0
phne,0
elow,0
grwape,0
grrpe,0
aqgry,0
lighz,0
othher,0
blow,0
phqne,0
lbrge,0
tbhere,0
resert,0
ouse,0
pcould,0
thinog,0
rightq,0
anjry,0
pape,0
frest,0
pn,0
wherne,0
lhere,0
rightt,0
plac,0
studl,0
glasrs,0
clovd,0
stuy,0
phese,0
vallery,0
bok,0
plans,0
gldass,0
mounwtain,0
foest,0
thre,0
tred,0
thee,0
houe,0
culd,0
lplant,0
krange,0
whic,0
yevery,0
hapnpy,0
clud,0
greaxt,0
reat,0
pper,0
applei,0
ezery,0
tgired,0
housel,0
lght,0
thig,0
pointk,0
mzelon,0
thes,0
priver,0
evedry,0
whih,0
thei,0
mousey,0
thin,0
whore,0
ocman,0
tking,0
hose,0
beloow,0
anxgry,0
rier,0
larg,0
valle,0
youngd,0
lighct,0
hapzy,0
riht,0
tqhese,0
alley,0
woujd,0
mous,0
wintep,0
blow,0
thene,0
wherew,0
fozest,0
tabrle,0
vlley,0
gcrape,0
stiudy,0
pklant,0
dcloud,0
graphe,0
banyna,0
poon,0
melos,0
ntver,0
moxse,0
cstone,0
sosnd,0
wqhich,0
brase,0
culoud,0
sbmmer,0
desrt,0
sbound,0
lange,0
writej,0
vwater,0
pauper,0
here,0
heir,0
raight,0
spojon,0
summe,0
deser,0
bgrape,0
ygain,0
alley,0
thesge,0
nbever,0
aftexr,0
banaa,0
coulu,0
abiout,0
wraite,0
vlace,0
fupnny,0
smll,0
clod,0
thlnk,0
paer,0
brapve,0
oranse,0
woulrd,0
vacley,0
ldght,0
goape,0
poit,0
sart,0
firs,0
wintec,0
thre,0
clkud,0
sojnd,0
sprirng,0
ouse,0
aftr,0
smat,0
awould,0
ornge,0
mpring,0
glfss,0
phne,0
phonez,0
pyper,0
angy,0
otber,0
workd,0
chaid,0
thesek,0
soundp,0
riveer,0
lelon,0
evey,0
tiredx,0
spaoon,0
unny,0
tjink,0
tirwd,0
tied,0
moule,0
gain,0
housed,0
hpoon,0
tchree,0
youqng,0
vunny,0
wad,0
woud,0
orangfe,0
hpppy,0
firjt,0
clolud,0
elow,0
foresy,0
soon,0
coud,0
afte,0
tlhink,0
whefe,0
alley,0
uberry,0
cforest,0
dfter,0
frst,0
rigoht,0
tablm,0
wiuter,0
pkone,0
wnuld,0
papr,0
qpoint,0
tone,0
brav,0
lwinter,0
nemer,0
tqble,0
cair,0
thiank,0
stgudy,0
abkout,0
lean,0
aboug,0
ligzt,0
valle,0
brite,0
oung,0
tird,0
cloudr,0
righ,0
spoeon,0
thyre,0
plant,0
evey,0
liht,0
aper,0
cojld,0
kreat,0
nver,0
desrt,0
atheir,0
thei,0
riht,0
oceqn,0
wigter,0
eveory,0
yqung,0
mchair,0
oher,0
suzmer,0
whih,0
thino,0
sthree,0
djesert,0
pont,0
papaer,0
anout,0
lean,0
sound,0
pkn,0
othe,0
sag,0
moume,0
bookd,0
rforest,0
plac,0
adpple,0
stcdy,0
ihair,0
stumy,0
ldarn,0
greavt,0
lrght,0
melo,0
apole,0
apdple,0
oranke,0
placie,0
wintez,0
maper,0
tird,0
oranyge,0
supring,0
naver,0
belo,0
ppaper,0
melo,0
sprhng,0
tire,0
writ,0
smmer,0
gchair,0
sprng,0
sart,0
clen,0
bout,0
very,0
spxing,0
forst,0
quimk,0
lern,0
bound,0
witer,0
afterm,0
melwn,0
worlid,0
learvn,0
acngry,0
winte,0
lear,0
char,0
mworld,0
zrape,0
wouldl,0
mlant,0
glassg,0
ather,0
corld,0
cleacn,0
elow,0
whbre,0
mcuntain,0
aple,0
cean,0
clout,0
winteer,0
studj,0
wherr,0
plaant,0
houe,0
greatq,0
rhight,0
evmry,0
bynana,0
xloud,0
thrink,0
ater,0
aple,0
stne,0
tsred,0
spooin,0
lisght,0
mthree,0
worlwd,0
woulj,0
rikht,0
cloean,0
sjummer,0
thknk,0
tireh,0
hagppy,0
sa,0
rightg,0
haqpy,0
mbrave,0
ltired,0
fmorest,0
stedy,0
deser,0
forest,0
sgtone,0
omouse,0
whichy,0
wjhere,0
stude,0
aoain,0
applu,0
evey,0
szmart,0
char,0
smoll,0
smalbl,0
zhing,0
grefat,0
wouled,0
poin,0
blow,0
vlley,0
whvch,0
grpe,0
geat,0
zthink,0
agin,0
hous,0
sumuer,0
apter,0
cltud,0
nebver,0
